Date;Pression Corrigée (bar);Hauteur Corrigée (m)
16/03/2021 14:24;0.164621140025;1.6315947586050366
16/03/2021 14:24;0.16563115635333334;1.6416052429642383
16/03/2021 14:24;0.16664117278166665;1.6516157283145603
16/03/2021 14:24;0.16664117275999998;1.6516157280998174
16/03/2021 14:24;0.16664117273833332;1.6516157278850745
16/03/2021 14:24;0.16664117271666665;1.6516157276703318
16/03/2021 14:24;0.16664117269499998;1.6516157274555887
16/03/2021 14:24;0.16563115622333335;1.641605241675781
16/03/2021 14:24;0.16563115620166668;1.6416052414610378
16/03/2021 14:24;0.16462113983;1.631594756672351
16/03/2021 14:24;0.16462113980833334;1.6315947564576079
16/03/2021 14:24;0.16462113978666668;1.631594756242865
16/03/2021 14:24;0.164621139765;1.631594756028122
16/03/2021 14:24;0.16462113974333334;1.631594755813379
16/03/2021 14:24;0.16462113972166667;1.631594755598636
16/03/2021 14:24;0.1646211397;1.631594755383893
16/03/2021 14:24;0.16462113967833333;1.6315947551691505
16/03/2021 14:24;0.16462113965666667;1.6315947549544074
16/03/2021 14:24;0.164621139635;1.6315947547396645
16/03/2021 14:24;0.16462113961333333;1.6315947545249216
16/03/2021 14:24;0.16462113959166666;1.6315947543101785
16/03/2021 14:24;0.16462113957;1.6315947540954356
16/03/2021 14:24;0.16361112329833333;1.6215842702978698
16/03/2021 14:24;0.1636111232766667;1.621584270083127
16/03/2021 14:24;0.16361112325500002;1.6215842698683842
16/03/2021 14:24;0.16361112323333335;1.621584269653641
16/03/2021 14:24;0.16361112321166668;1.6215842694388982
16/03/2021 14:24;0.16361112319;1.6215842692241553
16/03/2021 14:24;0.16361112316833334;1.6215842690094124
16/03/2021 14:24;0.16361112314666668;1.6215842687946695
16/03/2021 14:24;0.163611123125;1.6215842685799267
16/03/2021 14:24;0.16361112310333334;1.6215842683651838
16/03/2021 14:24;0.16361112308166667;1.6215842681504409
16/03/2021 14:24;0.16361112306;1.621584267935698
16/03/2021 14:24;0.16361112303833333;1.621584267720955
16/03/2021 14:24;0.16361112301666667;1.621584267506212
16/03/2021 14:24;0.163611122995;1.6215842672914693
16/03/2021 14:24;0.16462113922333332;1.6315947506595496
16/03/2021 14:24;0.16462113920166668;1.6315947504448067
16/03/2021 14:24;0.16462113918000001;1.631594750230064
16/03/2021 14:24;0.16462113915833335;1.6315947500153212
16/03/2021 14:24;0.16462113913666668;1.631594749800578
16/03/2021 14:24;0.163611122865;1.621584266003012
16/03/2021 14:24;0.16361112284333335;1.621584265788269
16/03/2021 14:24;0.16462113907166667;1.6315947491563492
16/03/2021 14:24;0.1656311554;1.641605233515551
16/03/2021 14:24;0.16664117185583333;1.6516157191384313
16/03/2021 14:25;0.16765118841166668;1.6616262057524334
16/03/2021 14:25;0.1676511884175;1.661626205810249
16/03/2021 14:25;0.16765118842333335;1.6616262058680642
16/03/2021 14:25;0.16765118842916668;1.6616262059258797
16/03/2021 14:25;0.166641171885;1.6516157194275085
16/03/2021 14:25;0.16664117189083333;1.6516157194853238
16/03/2021 14:25;0.16664117189666666;1.6516157195431393
16/03/2021 14:25;0.1666411719025;1.6516157196009547
16/03/2021 14:25;0.16664117190833333;1.6516157196587702
16/03/2021 14:25;0.16664117191416666;1.6516157197165855
16/03/2021 14:25;0.16664117192;1.651615719774401
16/03/2021 14:25;0.16664117192583333;1.6516157198322163
16/03/2021 14:25;0.16664117193166667;1.6516157198900314
16/03/2021 14:25;0.1666411719375;1.6516157199478472
16/03/2021 14:25;0.16765118849333335;1.661626206561849
16/03/2021 14:25;0.1676511884991667;1.6616262066196643
16/03/2021 14:25;0.16866120515500002;1.6716366942247873
16/03/2021 14:25;0.16866120516083336;1.6716366942826026
16/03/2021 14:25;0.1686612051666667;1.6716366943404182
16/03/2021 14:25;0.16866120517250002;1.6716366943982335
16/03/2021 14:25;0.16765118852833336;1.6616262069087415
16/03/2021 14:25;0.16664117198416667;1.6516157204103703
16/03/2021 14:25;0.16664117199;1.6516157204681856
16/03/2021 14:25;0.16664117199583334;1.651615720526001
16/03/2021 14:25;0.1656311555516667;1.641605235018751
16/03/2021 14:25;0.1646211392075;1.631594750502622
16/03/2021 14:25;0.16462113921333332;1.6315947505604376
16/03/2021 14:25;0.16462113921916666;1.6315947506182527
16/03/2021 14:25;0.165631155575;1.6416052352500128
16/03/2021 14:25;0.16563115558083333;1.6416052353078279
16/03/2021 14:25;0.16563115558666666;1.6416052353656432
16/03/2021 14:25;0.1656311555925;1.6416052354234587
16/03/2021 14:25;0.16563115559833333;1.641605235481274
16/03/2021 14:25;0.16563115560416666;1.6416052355390895
16/03/2021 14:25;0.16563115561;1.6416052355969049
16/03/2021 14:25;0.16563115561583333;1.6416052356547204
16/03/2021 14:25;0.16563115562166666;1.6416052357125357
16/03/2021 14:25;0.16664117207749998;1.6516157213354163
16/03/2021 14:25;0.16664117208333332;1.6516157213932319
16/03/2021 14:25;0.16664117208916665;1.6516157214510472
16/03/2021 14:25;0.165631155645;1.6416052359437974
16/03/2021 14:25;0.16462113930083333;1.6315947514276685
16/03/2021 14:25;0.16361112305666667;1.6215842679026606
16/03/2021 14:25;0.1636111230625;1.621584267960476
16/03/2021 14:25;0.16361112306833334;1.6215842680182915
16/03/2021 14:25;0.16361112307416667;1.6215842680761066
16/03/2021 14:25;0.16462113933;1.6315947517167455
16/03/2021 14:25;0.16462113933583333;1.6315947517745606
16/03/2021 14:25;0.16462113934166667;1.6315947518323763
16/03/2021 14:25;0.1646211393475;1.6315947518901914
16/03/2021 14:25;0.16462113935333333;1.6315947519480072
16/03/2021 14:25;0.16462113935916667;1.6315947520058223
16/03/2021 14:25;0.164621139365;1.631594752063638
16/03/2021 14:25;0.16462113937083334;1.631594752121453
16/03/2021 14:25;0.16462113937666667;1.6315947521792686
16/03/2021 14:25;0.1636111231325;1.6215842686542608
16/03/2021 14:25;0.16361112313833334;1.6215842687120763
16/03/2021 14:25;0.16361112314416668;1.6215842687698914
16/03/2021 14:25;0.1646211394;1.63159475241053
16/03/2021 14:25;0.16664117220583333;1.6516157226073551
16/03/2021 14:25;0.16664117221166666;1.6516157226651706
16/03/2021 14:25;0.1666411722175;1.651615722722986
16/03/2021 14:25;0.16664117222333333;1.6516157227808015
16/03/2021 14:25;0.16563115577916668;1.6416052372735517
16/03/2021 14:25;0.165631155785;1.641605237331367
16/03/2021 14:25;0.16563115579083335;1.6416052373891825
16/03/2021 14:25;0.16563115579666668;1.6416052374469978
16/03/2021 14:25;0.1666411722525;1.6516157230698782
16/03/2021 14:25;0.16664117225833333;1.6516157231276936
16/03/2021 14:25;0.16664117226416666;1.651615723185509
16/03/2021 14:25;0.16664117227;1.6516157232433244
16/03/2021 14:25;0.16664117227583333;1.65161572330114
16/03/2021 14:25;0.16563115583166668;1.6416052377938901
16/03/2021 14:25;0.16563115583750002;1.6416052378517054
16/03/2021 14:25;0.16462113949333335;1.6315947533355766
16/03/2021 14:25;0.16462113949916668;1.6315947533933919
16/03/2021 14:25;0.16361112325500002;1.6215842698683842
16/03/2021 14:25;0.16260110711083336;1.6115737873344973
16/03/2021 14:25;0.1626011071166667;1.6115737873923128
16/03/2021 14:25;0.16260110712250003;1.6115737874501281
16/03/2021 14:25;0.16260110712833337;1.6115737875079437
16/03/2021 14:25;0.1636111232841667;1.621584270157461
16/03/2021 14:25;0.16462113954000002;1.6315947537980997
16/03/2021 14:25;0.16563115589583333;1.6416052384298592
16/03/2021 14:25;0.16664117235166664;1.6516157240527398
16/03/2021 14:25;0.16664117235749998;1.6516157241105551
16/03/2021 14:25;0.16765118891333333;1.661626210724557
16/03/2021 14:25;0.16765118891916667;1.6616262107823727
16/03/2021 14:25;0.167651188925;1.6616262108401878
16/03/2021 14:25;0.16563115593083333;1.6416052387767517
